75,99
77,114
79,127
82,141
89,153
99,163
112,170
125,176
137,177
148,174
156,166
164,157
170,146
174,134
176,121
178,108
178,95
90,90
98,86
107,86
116,87
124,90
144,89
151,86
159,84
167,83
174,86
136,100
137,108
138,117
139,126
129,132
133,133
138,134
142,133
146,131
102,101
109,98
116,98
122,102
116,104
108,104
147,101
153,97
160,96
165,99
161,102
154,103
117,146
126,143
134,141
138,141
142,140
148,142
155,144
149,150
143,153
138,154
134,154
125,152
120,146
134,146
138,146
143,145
151,144
142,146
138,146
134,146
