359,253
359,266
361,279
363,292
367,304
374,313
386,319
398,323
412,324
424,323
437,320
448,314
456,304
461,292
463,280
465,266
465,253
370,238
377,233
385,231
395,232
403,236
420,236
429,231
439,229
449,231
456,238
413,245
413,252
414,259
413,266
405,276
409,276
414,277
418,277
421,277
380,248
386,245
393,245
399,249
393,251
386,251
427,249
434,245
440,245
445,248
440,250
434,250
395,294
403,288
409,284
414,285
419,285
425,288
432,295
425,298
419,298
414,299
409,298
403,297
399,294
409,290
414,290
419,291
429,294
419,291
414,291
409,290
