161,143
162,162
165,182
167,202
171,222
179,241
192,256
210,268
231,272
253,270
273,260
289,245
300,227
304,207
308,186
312,166
315,145
173,131
184,125
196,125
209,128
222,133
253,132
265,126
278,124
291,125
301,130
238,150
237,163
237,176
236,190
224,198
230,200
237,202
243,201
250,199
189,151
198,146
208,146
217,152
208,155
197,155
258,152
266,147
277,146
285,151
277,156
267,156
210,224
220,217
230,213
237,215
244,213
253,217
264,224
253,231
243,234
236,234
229,233
219,230
215,224
230,222
237,222
244,222
259,224
243,222
236,222
229,222
