144,153
140,164
139,177
142,191
144,205
147,220
150,233
156,245
169,249
186,250
207,246
228,240
247,229
260,214
266,196
269,176
270,156
139,129
143,125
149,125
155,127
160,131
180,131
193,127
207,127
220,130
233,135
168,146
165,156
160,166
157,176
155,185
158,188
163,189
170,188
177,187
144,147
149,142
157,142
163,148
156,150
149,150
193,148
201,142
210,142
218,147
210,150
201,150
154,210
156,203
161,199
165,202
171,199
184,204
196,210
184,218
173,220
166,221
161,220
156,216
157,209
161,207
166,208
172,208
192,210
172,210
166,210
161,209
