94,117
96,131
99,145
103,159
109,171
119,181
131,188
145,193
160,194
173,191
184,183
193,174
200,163
203,151
205,138
206,125
206,111
108,105
116,99
126,96
137,97
147,101
167,100
175,94
184,91
193,93
199,99
158,111
159,121
160,131
161,141
149,146
154,148
160,150
165,148
170,145
120,115
127,111
136,111
143,116
135,118
127,118
169,114
176,108
184,107
190,111
185,114
177,115
133,159
145,159
154,158
160,159
165,158
173,158
182,157
174,165
166,168
160,169
155,169
145,167
137,161
154,163
160,163
165,163
178,159
166,162
160,163
155,163
