375,335
376,357
380,380
384,402
393,422
407,439
426,452
446,463
465,467
483,462
497,448
511,435
523,419
530,402
536,383
538,365
539,345
405,330
420,324
436,324
452,327
466,334
495,332
506,325
518,321
530,320
538,327
480,348
480,364
481,380
481,397
460,398
469,402
478,407
487,403
493,399
424,350
435,345
447,345
456,352
446,354
434,354
494,351
506,344
516,343
524,347
518,352
507,353
433,411
450,412
466,412
474,414
482,413
492,412
503,411
491,429
481,437
472,439
462,438
447,431
438,413
465,419
474,421
482,419
496,414
481,425
472,427
463,426
