89,176
89,195
91,214
95,233
100,251
109,267
122,282
135,296
152,302
172,301
194,292
214,281
231,266
242,247
248,225
253,202
256,179
97,163
108,159
120,162
132,167
143,174
174,175
188,169
202,166
216,166
230,171
157,190
155,206
153,222
151,238
138,238
144,243
152,248
160,245
168,242
110,184
120,181
132,182
140,191
129,192
118,190
181,196
192,188
203,188
213,193
204,198
193,198
124,248
136,250
145,252
152,255
161,254
174,256
191,255
174,271
159,275
150,275
142,272
133,265
130,252
145,259
152,261
160,262
185,258
159,263
151,263
144,260
