162,155
161,186
163,217
166,248
175,278
190,306
209,332
231,356
256,365
284,364
309,346
332,324
351,298
364,268
372,237
378,204
383,171
183,168
201,163
222,168
240,177
258,185
282,188
303,185
323,181
343,181
360,189
269,197
268,219
267,242
265,265
241,266
251,272
263,276
275,274
287,271
205,182
217,179
231,181
242,192
228,194
213,192
296,198
307,191
321,192
334,197
322,204
307,203
230,303
241,302
253,301
262,305
271,302
282,306
292,311
281,323
269,328
260,328
251,326
240,318
236,306
252,310
261,312
270,312
286,311
270,313
261,314
252,311
