61,275
61,312
64,348
71,384
86,418
107,449
133,477
163,497
197,504
229,499
254,478
275,452
293,423
305,391
313,358
318,324
320,291
102,251
121,237
146,233
170,238
194,246
234,251
256,245
278,245
299,251
311,268
215,273
216,295
217,316
218,338
185,352
198,356
211,361
224,359
235,357
132,271
146,263
163,263
176,276
161,278
144,277
242,281
256,272
273,273
285,283
272,288
256,286
148,397
169,388
191,385
206,390
220,388
237,394
251,408
236,433
218,443
202,443
186,440
165,426
158,399
190,397
205,399
219,400
241,409
218,421
204,423
188,419
