103,61
102,74
101,88
102,101
108,113
115,123
124,132
134,139
144,141
153,139
160,131
166,122
171,114
176,104
180,95
181,86
181,77
126,57
134,53
142,53
150,56
157,60
167,64
172,63
178,63
183,64
184,68
161,69
162,76
162,82
163,89
149,92
154,94
158,96
162,96
165,95
133,64
139,62
144,63
148,67
143,67
138,66
165,72
170,69
175,70
177,74
174,75
169,74
134,105
144,104
152,104
156,105
159,105
163,108
164,111
160,118
156,120
152,120
147,118
140,114
137,106
151,107
155,108
158,109
162,111
157,114
153,114
149,113
