64,130
65,148
64,167
66,185
74,202
86,216
100,228
116,238
132,241
149,238
161,227
173,215
182,201
188,186
190,170
191,154
192,137
83,124
94,118
106,117
118,120
129,124
149,124
161,121
171,121
182,123
187,131
140,135
140,146
140,157
140,169
125,174
131,176
138,179
145,177
150,175
100,132
107,130
115,131
121,134
114,135
107,134
153,137
160,134
167,134
173,136
167,138
160,138
106,189
119,189
129,189
137,191
145,190
153,190
161,191
153,198
144,200
136,200
128,199
118,196
110,190
129,192
136,193
144,193
158,192
144,194
136,194
129,194
