59,115
60,130
63,145
69,159
78,173
89,186
99,199
109,213
124,217
142,214
160,203
175,188
187,171
193,151
195,130
194,110
192,89
60,95
66,93
73,96
80,98
87,101
112,98
123,91
134,86
147,84
161,84
100,110
100,123
100,136
100,150
92,155
98,158
106,160
114,156
121,152
68,110
74,106
82,107
91,112
82,114
73,115
123,109
130,101
140,100
149,102
142,108
132,110
93,170
98,170
105,169
112,170
120,168
134,166
150,163
137,178
124,185
115,186
108,185
100,180
97,172
106,174
113,174
121,173
145,166
122,174
113,175
106,174
