106,88
106,99
108,109
110,120
113,130
118,140
125,150
133,159
143,162
155,160
166,153
175,144
183,134
187,122
190,110
191,97
191,85
107,82
111,77
118,76
124,77
131,80
149,80
156,76
164,75
172,76
179,79
140,89
140,96
139,103
139,110
133,115
136,117
140,118
144,117
149,115
115,90
119,87
125,88
131,91
125,92
119,92
153,91
157,87
163,87
169,89
164,91
158,92
126,129
131,126
136,124
141,125
145,124
153,126
161,130
153,140
146,143
141,144
136,143
131,138
129,130
136,128
141,128
145,128
158,131
145,137
141,137
136,136
