98,161
97,176
97,192
98,207
102,223
110,238
119,252
130,266
144,272
159,270
174,260
187,249
198,236
206,222
210,207
213,191
215,175
103,154
112,150
122,151
131,156
139,162
164,163
175,160
186,159
196,160
205,164
150,173
148,185
146,198
145,210
133,209
139,214
145,218
153,215
160,212
114,167
121,164
130,166
136,173
128,173
120,171
168,176
176,171
185,171
192,175
185,178
177,177
116,216
128,217
139,220
147,223
156,222
169,221
183,222
169,238
156,243
145,244
136,242
125,233
121,218
138,225
146,228
156,227
179,223
156,236
146,236
137,234
