91,137
91,156
93,175
95,194
101,211
112,226
127,239
144,249
162,252
179,250
194,240
206,226
215,212
220,195
223,178
226,162
228,145
106,125
117,119
130,117
144,120
157,126
183,129
194,124
206,123
218,126
226,133
169,142
169,155
169,168
169,181
154,188
161,191
168,194
174,191
179,188
122,139
131,134
141,136
149,145
140,145
129,144
184,146
193,139
203,139
211,144
204,148
194,148
135,206
149,208
160,208
166,209
173,207
181,208
192,207
182,217
173,220
166,220
159,220
148,217
140,208
159,213
166,213
172,213
187,209
173,213
166,214
160,213
