49,207
49,223
51,240
56,256
62,274
68,292
77,310
88,325
105,331
126,328
149,318
169,304
186,287
196,268
201,246
204,223
205,200
45,186
51,180
60,181
70,185
80,192
107,189
122,183
139,181
155,183
169,190
93,206
90,221
88,236
86,251
81,257
85,261
92,264
101,260
109,256
58,205
63,199
73,200
83,209
72,211
62,211
121,209
127,199
139,199
149,205
140,210
129,211
75,280
80,277
89,276
96,278
105,276
120,276
139,277
123,289
108,295
98,296
90,295
81,291
79,282
89,285
97,286
106,285
133,280
106,285
97,286
90,285
