177,116
176,132
178,149
180,164
183,180
189,195
198,206
210,216
227,219
244,220
261,214
276,206
288,194
296,179
300,162
304,146
307,129
181,96
189,88
201,87
212,91
222,97
246,98
259,94
272,93
285,97
294,105
232,111
231,123
229,134
227,145
216,151
221,154
227,157
235,155
241,152
193,111
200,105
210,107
218,115
209,116
199,116
252,118
261,110
271,110
278,118
271,120
261,120
202,175
211,168
221,166
228,168
236,167
247,170
258,176
246,184
235,187
226,188
218,187
209,183
207,176
220,175
227,176
235,176
252,177
235,177
227,178
220,178
