81,171
78,189
78,207
81,226
84,245
88,264
96,283
107,298
125,304
148,305
173,299
194,289
212,275
223,257
231,236
237,215
242,193
81,144
89,136
101,135
113,139
124,147
153,148
171,143
190,143
206,150
217,163
134,166
131,180
126,193
122,207
114,217
119,221
125,224
134,222
143,220
93,165
99,158
111,160
121,171
109,172
98,171
162,174
171,164
184,166
194,175
184,179
171,178
100,245
108,241
119,240
127,242
136,241
152,244
170,248
152,259
135,262
125,262
117,261
107,256
105,247
118,249
127,250
136,251
164,250
136,252
126,251
118,250
