225,88
225,101
226,114
228,127
234,139
243,150
253,159
265,167
279,170
291,167
300,159
308,149
315,138
319,127
322,116
323,105
323,95
239,81
248,76
258,76
267,78
276,84
293,84
301,80
308,79
316,81
320,86
284,92
284,101
284,110
283,119
269,121
275,124
282,127
288,124
293,122
251,89
257,87
264,87
269,93
263,93
257,92
294,94
301,90
307,90
312,93
307,95
301,95
251,130
262,129
273,130
280,132
287,131
296,131
305,131
296,142
287,146
280,147
272,146
261,141
254,131
273,134
280,135
287,134
302,132
287,140
280,141
273,140
