169,111
171,121
174,130
177,138
180,146
186,153
193,158
201,162
210,163
220,161
229,156
236,149
241,142
243,133
244,123
244,113
244,103
171,99
174,94
180,92
187,93
193,95
205,93
211,88
219,86
227,87
233,90
200,102
200,108
200,114
201,120
196,126
199,127
203,128
206,126
210,124
179,107
182,104
188,103
192,106
188,108
183,108
212,103
216,99
221,98
226,100
222,103
217,103
192,142
196,137
200,134
204,134
208,133
215,134
221,137
216,142
211,144
206,146
202,146
197,145
194,141
201,139
205,139
209,138
219,137
210,139
205,140
201,141
