163,254
165,285
170,316
178,347
191,377
208,404
228,428
251,447
278,453
307,447
335,427
360,402
379,373
392,343
399,309
400,272
397,237
167,212
181,200
202,199
222,206
240,216
285,213
305,200
327,191
350,192
371,203
263,243
262,268
261,293
260,318
242,332
253,337
265,340
277,336
289,331
191,244
203,232
221,232
236,247
220,252
202,252
299,243
314,228
333,225
347,235
336,245
316,247
231,375
242,366
255,361
265,365
276,362
295,368
314,376
297,394
279,401
267,402
255,400
243,391
239,376
255,375
266,377
277,376
305,377
277,379
266,380
255,378
