276,190
278,208
282,226
289,244
296,262
308,278
324,290
342,298
361,298
380,293
399,284
416,271
428,254
437,234
441,212
440,190
437,167
277,168
283,160
293,157
305,158
316,161
343,156
357,148
372,142
388,141
403,146
333,173
334,185
334,196
335,208
329,220
335,221
341,221
347,218
354,215
293,184
301,177
311,176
321,182
312,185
301,187
357,174
366,166
377,164
386,168
379,173
368,175
320,248
328,239
337,235
345,234
353,232
368,232
383,237
372,249
360,256
351,259
343,260
331,258
324,247
339,239
347,238
355,236
379,237
357,250
348,252
341,253
