131,121
127,132
125,144
123,156
123,169
126,181
131,192
138,201
148,206
162,207
175,203
188,198
199,191
206,181
211,169
215,158
218,146
137,113
141,108
148,107
155,109
162,113
173,116
183,117
193,119
201,124
206,132
165,124
162,131
159,138
157,145
149,152
152,154
156,156
161,156
166,156
141,120
145,117
151,119
155,124
149,125
144,124
178,130
183,126
189,129
194,134
188,134
182,133
141,170
146,165
151,163
155,165
160,165
166,169
171,177
164,179
157,180
152,179
148,178
144,175
144,170
150,169
154,170
159,171
168,175
159,173
153,172
149,171
