158,106
157,144
159,182
162,217
171,253
190,286
214,314
240,337
269,346
299,341
325,321
349,297
370,269
383,238
391,207
399,175
405,140
178,103
198,90
224,89
248,95
272,106
315,112
340,110
363,110
385,116
396,134
292,137
290,165
288,193
286,222
255,227
268,233
281,240
295,236
308,232
208,127
222,122
238,126
253,135
236,135
219,133
320,144
335,137
351,140
365,147
351,150
335,148
233,265
249,262
265,261
277,267
291,263
303,268
316,273
302,282
289,287
275,287
261,284
247,276
240,266
263,269
276,272
290,271
309,273
290,270
276,271
263,268
