142,181
144,206
148,230
154,252
162,275
176,295
193,313
214,328
237,332
260,328
281,313
300,296
314,273
321,247
325,221
327,195
328,169
155,165
167,153
184,148
202,150
219,156
244,157
261,150
279,147
296,150
309,160
230,170
230,190
231,210
232,231
215,238
224,242
234,246
244,241
254,237
174,175
183,168
196,168
208,175
196,178
184,179
258,172
268,164
280,164
291,170
282,174
269,174
200,273
214,268
226,264
236,267
245,264
257,266
271,270
257,279
246,283
236,285
226,285
214,282
205,273
226,271
236,272
246,270
265,270
245,271
235,273
226,272
