17,115
15,150
19,183
25,217
34,250
50,280
73,305
102,322
140,325
183,324
223,313
259,292
286,263
301,228
308,190
312,151
312,112
28,78
42,60
65,54
90,56
113,66
151,70
177,56
209,53
241,57
269,74
134,96
133,120
131,144
130,169
110,194
121,198
134,201
148,197
163,192
55,103
68,92
86,93
103,106
85,108
67,108
180,105
196,93
215,92
233,102
216,107
197,107
84,244
103,239
120,233
135,238
150,233
173,238
199,243
174,262
151,270
135,272
118,270
102,262
92,247
120,247
135,249
151,247
190,246
151,249
135,251
120,249
