895,101
896,117
901,134
906,150
910,168
917,185
929,200
944,211
963,213
985,208
1005,197
1023,184
1037,168
1044,148
1046,127
1046,106
1044,85
896,85
901,76
911,72
923,71
935,73
952,71
965,65
980,61
995,61
1010,66
944,83
945,94
945,106
944,118
937,132
943,135
950,136
957,132
965,128
909,95
915,89
923,87
932,90
924,93
916,95
969,85
977,79
986,78
995,81
987,83
979,85
933,164
939,157
946,152
953,153
960,150
972,151
987,154
975,163
964,168
957,170
949,170
942,169
937,163
947,160
954,159
961,157
982,155
962,159
955,161
948,161
