199,110
201,120
204,130
207,139
212,148
220,154
230,159
241,162
252,162
262,159
269,153
274,145
277,136
279,126
279,117
280,108
279,98
211,97
216,92
224,89
232,89
239,91
251,91
257,87
263,85
270,85
275,89
247,99
248,105
249,111
251,118
243,125
247,126
251,127
254,125
257,123
220,104
224,100
229,99
234,103
230,104
225,105
255,100
259,96
264,95
268,97
264,100
260,100
236,140
242,136
247,134
251,135
254,133
259,134
264,136
260,140
256,142
252,143
248,143
242,143
238,140
247,138
251,138
255,137
261,136
255,137
252,139
248,139
