72,94
73,104
76,114
78,124
80,133
86,142
93,149
103,156
113,157
124,155
133,149
141,142
148,133
151,123
152,113
153,102
153,91
76,85
81,80
88,78
95,79
102,81
117,82
124,79
132,77
140,79
146,84
110,90
111,97
111,105
111,112
104,117
107,119
111,120
115,118
118,117
86,91
90,87
95,87
100,91
95,92
90,93
121,91
126,87
132,87
136,90
132,92
127,92
97,132
102,130
107,129
111,130
115,129
120,130
126,131
121,136
116,138
111,138
107,138
102,136
99,132
107,132
111,133
115,132
124,132
115,132
111,133
107,132
