47,147
49,165
54,183
63,199
72,217
82,235
93,252
107,266
126,269
148,265
172,253
194,238
211,219
221,197
223,172
223,146
219,122
43,126
50,116
62,115
74,119
87,123
109,119
126,110
143,102
163,100
182,106
100,132
101,148
100,163
101,179
92,188
99,191
107,193
115,189
123,186
60,138
67,133
76,132
86,136
77,138
68,140
132,131
140,125
150,124
161,127
153,131
142,132
89,219
96,214
103,211
110,213
119,210
133,212
148,214
135,224
123,230
113,231
106,231
97,227
93,220
104,218
111,219
120,218
143,216
120,218
111,219
104,218
