147,241
151,267
159,292
166,315
178,337
195,355
218,370
243,382
269,382
294,375
316,358
333,338
344,315
349,289
349,263
349,236
346,210
166,216
178,207
194,202
211,202
229,205
263,200
279,192
296,187
314,187
330,195
249,221
252,237
255,253
258,269
243,285
251,287
260,288
267,284
274,280
188,230
199,222
211,221
222,228
211,231
199,232
276,220
285,211
298,209
308,215
300,220
288,221
224,322
239,316
251,312
261,313
270,309
282,310
297,311
285,326
274,333
264,335
254,336
241,333
231,322
252,319
262,319
271,317
291,314
272,319
263,322
253,322
