262,145
262,157
262,168
264,180
266,190
272,201
280,209
291,215
304,216
318,215
330,209
340,200
346,190
349,178
350,166
350,154
350,143
269,131
274,124
282,122
291,123
299,126
309,126
318,123
327,122
336,123
341,130
305,134
305,140
305,147
305,154
297,163
301,165
306,166
310,164
315,163
278,139
282,135
288,135
293,138
288,139
282,140
317,138
322,134
328,134
332,138
328,138
322,138
286,182
294,179
300,176
306,178
311,176
318,178
325,181
318,185
311,187
306,188
300,187
294,186
290,183
300,181
306,181
311,181
322,181
311,181
306,181
300,181
