91,74
90,83
91,92
91,101
93,111
98,119
104,126
112,132
121,134
131,132
140,128
148,122
154,115
157,106
158,98
159,88
159,79
95,68
100,64
106,64
113,66
119,69
130,69
136,67
143,65
151,66
156,71
124,75
123,81
123,87
122,94
116,97
119,99
123,100
127,99
131,98
103,75
106,73
110,73
114,76
110,76
106,76
135,76
138,74
142,74
146,76
143,76
139,76
107,109
113,108
119,108
123,109
127,108
133,109
139,109
133,113
127,115
122,116
118,115
113,113
110,110
118,110
123,111
127,110
137,110
127,111
122,112
118,111
