218,167
217,184
217,202
220,221
226,238
238,252
253,264
270,275
288,278
305,275
320,265
333,252
343,237
348,220
352,202
353,184
352,167
234,148
244,144
254,144
264,147
273,151
306,150
316,146
326,144
337,144
345,150
290,165
290,178
290,191
290,204
276,209
282,212
289,214
296,212
303,210
245,163
253,160
261,161
269,166
260,167
252,167
309,167
317,161
326,161
334,165
327,168
318,168
257,226
269,225
280,224
288,226
295,224
304,226
314,229
304,237
294,242
287,242
279,241
268,237
261,227
280,231
288,233
295,232
309,230
294,231
287,232
280,231
