206,65
207,80
209,96
213,110
221,123
233,134
246,142
260,147
273,147
284,144
292,136
300,127
305,116
309,103
311,91
311,78
311,66
224,55
233,50
244,49
254,50
264,54
286,51
293,47
300,45
308,44
313,48
275,63
276,72
277,80
278,89
265,97
270,98
276,100
280,98
284,96
236,64
243,60
251,60
257,66
250,67
242,67
286,64
292,58
300,57
304,61
301,65
293,65
253,116
262,112
270,108
274,109
278,108
284,111
289,114
284,118
279,120
274,121
270,121
262,119
256,116
270,114
274,114
279,113
286,114
279,114
274,115
270,115
