270,329
267,353
268,379
274,404
285,431
298,455
313,480
326,503
350,518
383,518
417,505
449,485
478,461
499,431
508,394
507,354
507,314
258,301
264,296
275,299
288,305
300,312
332,313
354,305
379,303
405,305
429,314
316,329
312,351
308,373
305,395
294,399
304,407
318,413
336,407
354,400
272,324
280,319
291,322
306,329
291,330
279,328
359,331
372,325
386,326
404,330
387,333
372,333
292,419
302,420
314,423
327,427
343,424
371,422
404,423
376,448
350,457
333,457
319,454
306,442
298,423
315,427
328,430
344,429
398,425
348,444
331,444
317,440
