197,150
197,163
197,177
199,191
203,205
209,219
217,232
226,244
239,250
256,252
272,245
287,234
298,220
306,204
310,185
312,166
312,147
200,139
204,136
211,138
218,142
226,146
245,148
256,145
268,143
280,144
290,149
236,158
235,169
234,180
232,192
225,195
229,198
235,201
242,200
249,198
211,151
215,149
221,150
227,156
220,156
214,155
256,159
262,155
270,156
277,160
270,162
262,162
225,211
228,210
234,210
239,213
246,212
257,214
268,218
258,226
247,227
241,226
234,224
229,219
228,213
234,214
240,216
246,216
264,217
247,220
240,219
234,216
