100,95
100,108
100,122
103,134
111,144
122,152
135,158
148,163
161,164
171,162
177,155
182,146
186,136
188,126
190,116
190,106
189,98
123,82
132,78
141,77
150,78
158,82
173,83
178,81
184,81
188,81
191,85
166,91
167,97
169,104
171,111
158,118
163,119
167,121
171,120
173,119
133,91
139,87
146,87
149,92
145,93
139,93
172,94
177,90
182,90
184,95
182,96
177,95
148,136
156,131
163,128
167,129
171,128
176,132
178,138
175,140
170,141
166,141
162,141
155,139
152,136
163,133
167,134
171,134
176,137
171,135
167,135
163,134
