412,216
415,236
419,254
424,272
434,288
450,300
469,307
489,311
509,310
524,304
535,292
544,279
551,264
552,246
551,229
549,212
546,195
431,202
440,193
452,189
466,188
479,190
503,186
512,181
522,177
532,177
539,183
494,201
497,211
500,221
504,231
489,243
497,244
504,244
509,242
514,239
449,211
457,204
467,203
474,208
467,211
458,212
507,202
515,195
523,193
529,197
525,201
517,202
476,270
487,261
498,256
505,256
512,254
520,255
528,260
523,270
515,276
508,278
500,279
489,278
481,269
499,261
506,260
512,259
524,261
513,268
506,270
499,271
