221,187
217,209
213,233
212,256
217,278
229,299
246,317
265,333
288,340
310,341
329,330
345,315
359,298
368,279
377,260
384,241
390,220
252,170
268,165
285,169
299,176
313,185
341,190
356,188
369,188
381,190
387,201
324,201
323,215
321,230
320,244
298,251
305,254
313,258
320,258
327,257
267,191
278,187
289,190
295,199
286,199
275,196
341,209
352,204
363,206
369,214
361,216
351,214
275,281
287,273
301,271
309,275
318,275
326,282
330,296
322,304
311,307
302,306
292,303
282,295
281,282
298,281
307,284
316,285
326,294
314,291
305,290
296,288
