193,97
192,106
191,116
192,125
193,134
197,142
201,151
205,160
212,165
222,167
233,165
243,160
254,154
262,146
268,135
273,124
277,111
193,91
199,90
205,93
211,97
216,102
228,105
237,104
247,104
256,108
263,112
221,109
219,116
217,124
215,131
209,130
211,134
215,136
220,136
225,136
199,100
204,99
210,101
214,107
208,106
202,104
234,114
240,111
247,112
252,116
246,117
240,117
202,135
207,138
211,140
215,142
219,142
226,144
234,147
225,149
217,150
213,149
209,147
206,142
204,137
211,142
214,144
219,145
231,147
218,145
214,144
210,141
