176,110
178,122
181,133
186,144
192,154
200,162
208,168
218,173
228,174
238,171
245,164
253,155
259,145
263,134
265,122
267,111
267,100
182,97
189,92
198,91
206,92
215,95
232,94
239,90
247,87
255,88
262,91
226,104
227,111
228,117
230,124
220,131
224,132
229,133
232,132
236,130
193,107
198,104
205,104
212,108
205,110
198,111
235,106
241,101
248,101
254,103
249,107
242,108
212,150
219,144
225,140
228,140
232,139
237,142
242,148
238,154
233,156
229,157
225,157
219,155
215,150
225,145
229,145
233,145
240,148
233,150
229,150
224,151
