184,274
184,302
186,329
194,357
208,386
227,412
246,437
266,465
294,475
326,469
360,453
393,434
423,408
440,373
443,332
444,291
444,252
176,241
187,225
205,223
226,226
244,234
290,223
318,209
347,202
376,207
401,220
269,252
268,274
267,297
266,320
252,337
263,340
276,343
290,337
304,333
199,263
211,250
230,250
248,264
230,268
212,269
315,256
332,238
352,235
371,244
356,253
336,256
237,371
250,362
267,358
281,360
300,356
330,356
361,362
335,394
307,410
287,413
271,411
253,399
246,372
268,368
282,369
301,366
354,363
304,390
285,393
269,391
