208,66
209,80
210,93
212,107
217,120
225,130
236,139
248,147
261,150
273,146
284,139
294,129
301,118
304,104
305,90
305,76
306,62
216,63
221,55
230,51
240,52
249,55
263,52
273,48
283,47
293,50
298,58
257,63
257,71
257,79
257,88
247,94
253,96
259,98
264,96
269,93
226,66
231,62
238,62
245,66
238,67
231,68
269,65
275,59
281,59
287,62
282,64
275,65
241,113
248,110
255,107
259,109
264,107
271,108
279,111
272,121
265,125
260,126
255,126
248,122
245,113
255,112
259,113
264,112
275,112
265,116
260,117
255,116
