190,125
189,136
189,148
192,160
195,171
198,182
202,193
206,204
215,209
228,209
244,204
260,196
273,186
283,174
288,159
289,142
290,126
189,114
192,111
197,111
203,113
208,117
218,116
230,114
241,115
252,117
261,122
213,125
211,133
208,142
206,151
203,156
205,159
210,160
215,158
221,157
195,123
199,121
204,121
209,124
203,125
198,125
231,126
236,124
241,126
247,128
241,129
236,128
202,172
204,170
209,170
212,171
217,171
226,172
235,175
226,181
217,183
212,183
208,182
204,178
204,173
209,173
212,174
217,174
231,175
217,177
212,177
209,175
