194,505
194,513
195,521
197,529
200,535
206,540
213,544
220,547
226,548
231,546
234,541
237,536
240,530
242,525
243,519
244,514
244,508
207,503
211,502
216,501
221,501
225,503
234,504
237,502
240,501
243,501
245,503
230,508
230,513
231,518
231,522
224,524
227,525
230,526
232,525
234,523
212,508
215,507
218,507
221,509
218,509
215,509
233,509
236,507
239,506
241,507
239,509
236,509
217,531
222,529
226,529
229,529
231,529
234,529
235,530
234,535
231,537
228,537
226,537
221,535
219,531
226,531
229,531
231,531
234,531
231,533
229,534
226,534
