149,157
148,175
147,194
146,213
151,232
162,248
176,262
192,274
209,280
227,278
245,269
260,256
273,242
280,225
285,207
288,190
292,173
167,151
176,141
190,137
204,138
217,143
239,146
253,144
268,146
280,153
285,166
227,160
225,171
224,182
222,193
205,197
212,202
220,206
228,204
236,202
182,157
191,154
200,156
207,161
198,160
190,159
242,166
251,162
260,163
267,168
259,168
250,167
180,215
194,214
207,215
217,218
227,217
240,220
251,226
238,241
224,247
214,247
203,244
190,234
184,217
207,219
217,221
226,222
246,227
225,237
215,237
205,234
