54,147
58,163
62,178
67,193
76,206
88,216
104,224
121,230
137,229
151,223
161,212
169,200
175,186
176,171
175,156
174,141
172,126
68,138
75,129
86,122
98,120
111,122
130,119
139,112
150,110
160,111
167,119
123,132
125,142
127,152
130,162
118,171
124,172
131,173
136,170
140,167
85,141
92,137
100,135
106,138
100,142
92,143
136,133
142,127
150,125
156,127
152,131
144,133
109,194
119,189
127,185
133,185
138,183
146,183
154,184
149,194
142,200
137,202
130,203
121,201
114,194
128,191
134,190
139,189
150,185
140,189
135,191
129,192
