189,502
184,533
190,567
203,599
214,634
222,672
232,706
248,733
281,740
327,736
376,720
422,694
461,660
488,615
499,561
499,502
495,447
166,446
167,438
172,435
179,435
189,438
219,422
249,413
282,410
314,418
346,430
210,473
201,497
192,520
183,543
185,569
194,575
208,577
224,572
244,566
183,485
185,474
196,473
207,478
198,485
189,488
266,470
275,457
293,458
316,462
296,469
280,472
224,642
209,620
212,609
221,609
232,606
263,611
297,624
274,643
251,654
239,657
230,657
223,650
227,639
219,625
226,622
237,620
284,624
243,632
232,633
225,633
