194,117
192,131
192,147
192,162
196,176
204,188
213,199
223,210
235,214
249,213
263,204
276,193
287,181
294,167
297,152
300,137
302,122
199,116
205,108
217,106
228,107
237,112
249,112
261,109
274,110
285,114
293,123
243,122
242,132
240,143
239,153
226,154
232,158
239,161
246,159
253,157
210,119
216,117
223,118
229,123
222,122
216,121
258,125
266,121
272,122
278,125
272,126
265,125
215,167
224,167
233,168
239,170
246,169
256,171
265,172
255,183
245,189
237,189
230,187
222,181
218,169
232,170
239,172
246,172
262,172
245,181
238,182
231,180
