235,312
247,368
254,422
268,477
304,517
358,544
421,565
486,580
542,580
584,562
608,522
623,476
637,427
642,379
643,331
634,288
621,253
361,267
387,236
426,212
469,205
510,209
544,204
564,191
586,185
606,193
613,213
531,255
546,278
563,301
580,326
515,359
540,362
563,368
581,358
594,347
409,280
431,266
451,261
470,273
453,277
433,280
548,258
562,241
578,236
590,247
580,251
565,255
452,430
497,411
539,401
560,401
576,394
597,396
607,411
598,439
579,457
561,462
539,464
498,456
464,429
539,415
560,413
576,409
600,413
575,441
559,448
538,449
