204,125
203,139
202,154
203,169
207,183
214,195
224,207
234,218
246,222
260,221
274,211
286,200
298,188
305,174
308,159
310,144
312,128
210,123
216,115
227,113
237,115
246,120
260,119
271,116
283,116
294,121
302,129
253,129
251,139
250,149
249,160
237,162
242,165
249,168
256,166
263,164
220,127
227,125
233,126
239,130
232,129
226,128
268,131
275,128
281,128
288,131
282,132
275,131
225,175
234,175
243,175
249,177
256,176
266,177
276,178
266,190
256,195
248,196
241,194
233,188
228,176
243,178
249,179
256,179
273,179
256,188
248,188
242,187
