661,250
652,284
643,320
639,356
645,391
661,425
680,460
702,494
732,512
766,515
802,499
837,480
868,457
887,427
900,394
913,361
926,327
692,245
716,236
742,241
765,251
785,267
826,276
854,274
881,280
904,293
916,313
798,296
791,319
783,341
775,364
743,366
755,374
768,384
785,384
802,383
716,273
732,271
749,277
761,292
743,289
727,283
830,311
848,305
865,311
878,320
862,322
846,318
703,387
728,394
750,400
763,408
780,410
801,417
822,425
794,448
768,453
751,450
736,443
718,423
709,394
747,408
760,414
777,417
814,426
773,437
756,434
742,426
