185,77
187,98
190,120
196,139
207,156
224,170
241,181
259,189
276,193
291,189
306,182
319,169
330,154
337,136
342,115
345,93
346,71
202,64
213,52
228,47
244,46
259,50
279,50
295,47
311,49
325,54
335,64
271,69
271,85
271,101
272,117
255,124
263,127
272,129
280,126
287,123
222,70
231,65
241,65
250,72
241,73
231,73
290,72
298,65
309,65
317,70
309,72
299,73
252,149
262,147
269,145
275,147
282,145
290,146
300,149
291,153
284,155
277,156
271,156
262,154
256,150
270,152
275,153
282,151
296,148
283,145
276,147
270,146
