108,295
100,340
96,386
99,428
118,464
148,492
180,519
213,540
244,549
269,546
288,527
306,504
327,481
346,454
362,425
371,394
374,363
187,286
216,275
248,274
278,283
306,297
339,311
356,308
372,308
385,313
387,327
310,339
309,364
309,390
309,416
266,425
279,432
292,439
304,438
315,434
213,313
233,309
251,314
261,331
244,329
226,324
324,347
341,337
357,340
365,351
353,355
338,352
222,463
249,460
273,460
283,465
293,464
300,471
301,483
291,495
281,498
271,497
258,493
239,481
230,465
268,473
279,476
289,477
295,481
287,478
277,477
265,474
